temperature,solar_ghi,solar_prediction_mw,wind_prediction_mw,load_actuals_mw,timestamp,month,season,workdayornot,temperature_lag1,temperature_lag2,temperature_lag3,temperature_lag4,temperature_lag5,temperature_lag6,load_actuals_mw_lag1,load_actuals_mw_lag2,load_actuals_mw_lag3,load_actuals_mw_lag4,load_actuals_mw_lag5,load_actuals_mw_lag6,wind_prediction_mw_lag1,wind_prediction_mw_lag2,wind_prediction_mw_lag3,wind_prediction_mw_lag4,wind_prediction_mw_lag5,wind_prediction_mw_lag6,solar_prediction_mw_lag1,solar_prediction_mw_lag2,solar_prediction_mw_lag3,solar_prediction_mw_lag4,solar_prediction_mw_lag5,solar_prediction_mw_lag6
139.2074,0.0000,0.0000,162.4880,91.9261,2020-01-08 04:00:00+01:00,1,1,1,139.1551,139.0973,139.0394,138.9815,138.9185,138.8504,92.1003,92.0992,92.5030,94.1849,95.0738,96.2928,163.6214,164.5051,165.1880,166.2733,167.0642,167.6727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.2539,0.0000,0.0000,161.1051,92.2722,2020-01-08 04:15:00+01:00,1,1,1,139.2074,139.1551,139.0973,139.0394,138.9815,138.9185,91.9261,92.1003,92.0992,92.5030,94.1849,95.0738,162.4880,163.6214,164.5051,165.1880,166.2733,167.0642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.3005,0.0000,0.0000,159.5114,93.4157,2020-01-08 04:30:00+01:00,1,1,1,139.2539,139.2074,139.1551,139.0973,139.0394,138.9815,92.2722,91.9261,92.1003,92.0992,92.5030,94.1849,161.1051,162.4880,163.6214,164.5051,165.1880,166.2733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.3471,0.0000,0.0000,158.3399,94.2202,2020-01-08 04:45:00+01:00,1,1,1,139.3005,139.2539,139.2074,139.1551,139.0973,139.0394,93.4157,92.2722,91.9261,92.1003,92.0992,92.5030,159.5114,161.1051,162.4880,163.6214,164.5051,165.1880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.3865,0.0000,0.0000,156.9616,96.1488,2020-01-08 05:00:00+01:00,1,1,1,139.3471,139.3005,139.2539,139.2074,139.1551,139.0973,94.2202,93.4157,92.2722,91.9261,92.1003,92.0992,158.3399,159.5114,161.1051,162.4880,163.6214,164.5051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.4186,0.0000,0.0000,155.4285,97.1462,2020-01-08 05:15:00+01:00,1,1,1,139.3865,139.3471,139.3005,139.2539,139.2074,139.1551,96.1488,94.2202,93.4157,92.2722,91.9261,92.1003,156.9616,158.3399,159.5114,161.1051,162.4880,163.6214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.4507,0.0000,0.0000,154.1759,99.4729,2020-01-08 05:30:00+01:00,1,1,1,139.4186,139.3865,139.3471,139.3005,139.2539,139.2074,97.1462,96.1488,94.2202,93.4157,92.2722,91.9261,155.4285,156.9616,158.3399,159.5114,161.1051,162.4880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.4828,0.0000,0.0000,149.6952,103.3770,2020-01-08 05:45:00+01:00,1,1,1,139.4507,139.4186,139.3865,139.3471,139.3005,139.2539,99.4729,97.1462,96.1488,94.2202,93.4157,92.2722,154.1759,155.4285,156.9616,158.3399,159.5114,161.1051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.5129,0.0000,0.0000,147.8204,106.6909,2020-01-08 06:00:00+01:00,1,1,1,139.4828,139.4507,139.4186,139.3865,139.3471,139.3005,103.3770,99.4729,97.1462,96.1488,94.2202,93.4157,149.6952,154.1759,155.4285,156.9616,158.3399,159.5114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.5408,0.0000,0.0000,146.7463,110.7443,2020-01-08 06:15:00+01:00,1,1,1,139.5129,139.4828,139.4507,139.4186,139.3865,139.3471,106.6909,103.3770,99.4729,97.1462,96.1488,94.2202,147.8204,149.6952,154.1759,155.4285,156.9616,158.3399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.5688,0.0000,0.0000,145.1283,112.6068,2020-01-08 06:30:00+01:00,1,1,1,139.5408,139.5129,139.4828,139.4507,139.4186,139.3865,110.7443,106.6909,103.3770,99.4729,97.1462,96.1488,146.7463,147.8204,149.6952,154.1759,155.4285,156.9616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.5968,0.0000,0.0000,142.3156,116.3426,2020-01-08 06:45:00+01:00,1,1,1,139.5688,139.5408,139.5129,139.4828,139.4507,139.4186,112.6068,110.7443,106.6909,103.3770,99.4729,97.1462,145.1283,146.7463,147.8204,149.6952,154.1759,155.4285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.6202,0.0000,0.0000,137.9383,119.4259,2020-01-08 07:00:00+01:00,1,1,1,139.5968,139.5688,139.5408,139.5129,139.4828,139.4507,116.3426,112.6068,110.7443,106.6909,103.3770,99.4729,142.3156,145.1283,146.7463,147.8204,149.6952,154.1759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.6389,0.0000,0.0000,136.4408,122.8181,2020-01-08 07:15:00+01:00,1,1,1,139.6202,139.5968,139.5688,139.5408,139.5129,139.4828,119.4259,116.3426,112.6068,110.7443,106.6909,103.3770,137.9383,142.3156,145.1283,146.7463,147.8204,149.6952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.6577,0.0000,0.0000,133.4866,125.6081,2020-01-08 07:30:00+01:00,1,1,1,139.6389,139.6202,139.5968,139.5688,139.5408,139.5129,122.8181,119.4259,116.3426,112.6068,110.7443,106.6909,136.4408,137.9383,142.3156,145.1283,146.7463,147.8204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.6765,0.0000,0.0000,130.2947,126.0187,2020-01-08 07:45:00+01:00,1,1,1,139.6577,139.6389,139.6202,139.5968,139.5688,139.5408,125.6081,122.8181,119.4259,116.3426,112.6068,110.7443,133.4866,136.4408,137.9383,142.3156,145.1283,146.7463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.6904,0.0000,0.0000,126.0813,127.4448,2020-01-08 08:00:00+01:00,1,1,1,139.6765,139.6577,139.6389,139.6202,139.5968,139.5688,126.0187,125.6081,122.8181,119.4259,116.3426,112.6068,130.2947,133.4866,136.4408,137.9383,142.3156,145.1283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.6992,0.0000,0.0000,121.1225,129.8090,2020-01-08 08:15:00+01:00,1,1,1,139.6904,139.6765,139.6577,139.6389,139.6202,139.5968,127.4448,126.0187,125.6081,122.8181,119.4259,116.3426,126.0813,130.2947,133.4866,136.4408,137.9383,142.3156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.7081,0.0133,0.0039,117.9523,129.6164,2020-01-08 08:30:00+01:00,1,1,1,139.6992,139.6904,139.6765,139.6577,139.6389,139.6202,129.8090,127.4448,126.0187,125.6081,122.8181,119.4259,121.1225,126.0813,130.2947,133.4866,136.4408,137.9383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139.7170,0.9194,0.1213,114.5022,128.9314,2020-01-08 08:45:00+01:00,1,1,1,139.7081,139.6992,139.6904,139.6765,139.6577,139.6389,129.6164,129.8090,127.4448,126.0187,125.6081,122.8181,117.9523,121.1225,126.0813,130.2947,133.4866,136.4408,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000
139.7305,4.2739,0.4499,112.3205,128.8981,2020-01-08 09:00:00+01:00,1,1,1,139.7170,139.7081,139.6992,139.6904,139.6765,139.6577,128.9314,129.6164,129.8090,127.4448,126.0187,125.6081,114.5022,117.9523,121.1225,126.0813,130.2947,133.4866,0.1213,0.0039,0.0000,0.0000,0.0000,0.0000
139.7488,7.3913,0.8997,108.9362,128.7744,2020-01-08 09:15:00+01:00,1,1,1,139.7305,139.7170,139.7081,139.6992,139.6904,139.6765,128.8981,128.9314,129.6164,129.8090,127.4448,126.0187,112.3205,114.5022,117.9523,121.1225,126.0813,130.2947,0.4499,0.1213,0.0039,0.0000,0.0000,0.0000
139.7671,13.4237,1.3965,106.0630,129.4421,2020-01-08 09:30:00+01:00,1,1,1,139.7488,139.7305,139.7170,139.7081,139.6992,139.6904,128.7744,128.8981,128.9314,129.6164,129.8090,127.4448,108.9362,112.3205,114.5022,117.9523,121.1225,126.0813,0.8997,0.4499,0.1213,0.0039,0.0000,0.0000
139.7853,19.0118,1.9168,102.5517,129.8386,2020-01-08 09:45:00+01:00,1,1,1,139.7671,139.7488,139.7305,139.7170,139.7081,139.6992,129.4421,128.7744,128.8981,128.9314,129.6164,129.8090,106.0630,108.9362,112.3205,114.5022,117.9523,121.1225,1.3965,0.8997,0.4499,0.1213,0.0039,0.0000
139.8071,23.4419,2.4645,99.3163,129.7598,2020-01-08 10:00:00+01:00,1,1,1,139.7853,139.7671,139.7488,139.7305,139.7170,139.7081,129.8386,129.4421,128.7744,128.8981,128.9314,129.6164,102.5517,106.0630,108.9362,112.3205,114.5022,117.9523,1.9168,1.3965,0.8997,0.4499,0.1213,0.0039
139.8324,26.3143,3.0630,95.9229,129.3460,2020-01-08 10:15:00+01:00,1,1,1,139.8071,139.7853,139.7671,139.7488,139.7305,139.7170,129.7598,129.8386,129.4421,128.7744,128.8981,128.9314,99.3163,102.5517,106.0630,108.9362,112.3205,114.5022,2.4645,1.9168,1.3965,0.8997,0.4499,0.1213
